Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type,af_app_opened (Unique users),af_app_opened (Event counter),af_app_opened (Sales in USD)
2025-11-22,AT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,309,274,0.8867,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,AX,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,BE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,319,265,0.8307,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,BG,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,4,2,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,BR,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,CH,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,195,177,0.9077,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,DE,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,DE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,920,848,0.9217,7,0.0083,14,0,0.0000,213.0349,N/A,N/A,30.4336,N/A,4,4,0.0,1,1,213.0349,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,DK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,516,448,0.8682,2,0.0045,5,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,ES,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,626,474,0.7572,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,FI,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,1041,936,0.8991,1,0.0011,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,FR,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,FR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,4,2,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,GR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,999,860,0.8609,1,0.0012,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,HU,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,HU,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,IE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,464,392,0.8448,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,IQ,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,IQ,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,IT,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,IT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,408,330,0.8088,1,0.0030,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,MD,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,6,5,0.8333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,MM,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,3,1,0.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,NG,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,NL,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,NL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,186,162,0.8710,1,0.0062,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,NO,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,581,512,0.8812,1,0.0020,3,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,None,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,4,1,0.2500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,None,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,10,11,1.1000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,PK,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,RO,None,Organic,None,N/A,N/A,N/A,8,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,RO,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,11363,10888,0.9582,41,0.0038,82,0,0.0000,103.6386,N/A,N/A,2.5278,N/A,15,15,0.0,1,1,103.6386,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,SE,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,SE,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,25,23,0.9200,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,SE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,7962,7502,0.9422,30,0.0040,60,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,5,5,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,SG,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,TH,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,TH,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,11759,10877,0.9250,45,0.0041,90,0,0.0000,45.0000,N/A,N/A,1.0000,N/A,15,15,0.0,3,3,45.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,TW,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,19,18,0.9474,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,UA,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,UK,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-22,US,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,34,33,0.9706,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,AE,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,AT,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,AT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,143,125,0.8741,1,0.0080,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,BE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,136,120,0.8824,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,BG,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,CH,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,92,84,0.9130,1,0.0119,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,CZ,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,DE,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,DE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,644,574,0.8913,1,0.0017,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,DK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,414,381,0.9203,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,DZ,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,ES,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,268,217,0.8097,1,0.0046,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,FI,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,786,718,0.9135,4,0.0056,8,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,FR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,FR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_NestKeeper,N/A,N/A,N/A,1,N/A,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,GR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,713,627,0.8794,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,HU,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,IE,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,IE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,231,190,0.8225,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,IQ,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,IT,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,IT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,193,157,0.8135,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,KG,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,KH,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,MD,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,MK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,MM,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,8,7,0.8750,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,NG,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,6,6,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,NL,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,NL,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,5,4,0.8000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,NL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,78,71,0.9103,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,NO,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,NO,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,429,394,0.9184,1,0.0025,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,None,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,2,3,1.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,None,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,PK,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,RO,None,Organic,None,N/A,N/A,N/A,5,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,RO,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,12269,11875,0.9679,46,0.0039,93,0,0.0000,207.2772,N/A,N/A,4.5060,N/A,19,19,0.0,2,2,207.2772,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,RU,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,SE,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,SE,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,23,21,0.9130,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,SE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,4332,4099,0.9462,25,0.0061,50,0,0.0000,210.0000,N/A,N/A,8.4000,N/A,3,3,0.0,1,1,210.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,TH,None,Organic,None,N/A,N/A,N/A,9,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,TH,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,10980,10277,0.9360,64,0.0062,128,0,0.0000,45.0000,N/A,N/A,0.7031,N/A,18,18,0.0,3,3,45.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,TR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_2EUchicken_NestKeeper,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,TW,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,18,18,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,UA,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,UK,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-23,US,None,moloco_int,OMA14_tCkPzsVX_sub3_sub4_sub5_SS,44,41,0.9318,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753740122,NestKeeeper,ios,geo_by_date_report,,,
2025-11-18,BG,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,BR,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,N/A,3,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,DE,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,1,5,5.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,DK,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,4577,4050,0.8849,8,0.0020,17,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,2,2,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,ES,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,LT,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,LV,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
2025-11-18,NL,None,moloco_int,OMA14_LFK7DVMg_sub3_sub4_sub5_SS,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753748304,Moona:Daily Energy Journal,ios,geo_by_date_report,,,
